title,media,date,datetime,desc,link,img,Category
Exposing older adults to self-driving technology improves ...,McKnight's Senior Living,2 days ago,2021-09-02 21:13:49.840229,"The researchers said they believe it is the first study to quantify older adults' perceptions of autonomous vehicles using a perception survey, ...",https://www.mcknightsseniorliving.com/home/news/exposing-older-adults-to-self-driving-technology-improves-perceptions-on-safety-usefulness-study/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
"Amid Tesla's Autopilot Probe, Nearly Half the Public Thinks ...",Morning Consult,2 days ago,2021-09-02 21:13:49.842168,37% of U.S. adults said they may ride in an autonomous vehicle in the future and 34% said they would not. · 17% believe autonomous vehicles are as safe as cars ...,https://morningconsult.com/2021/09/02/autonomous-vehicles-safety-consumer-interest-polling/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Motional unveils driverless robotaxi based around Hyundai ...,The Driven,2 days ago,2021-09-02 21:13:49.844119,"US autonomous vehicle start-up Motional has unveiled its first electric robotaxi, based on Hyundai's new Ioniq 5 EV, which will be used in the company's ...",https://thedriven.io/2021/09/02/motional-unveils-driverless-robotaxi-based-around-hyundai-ioniq-5/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Apple self-driving cars were involved in two accidents last ...,Gizmochina,2 days ago,2021-09-02 21:13:49.846010,Apple has been working on its self-driving car technology and the Cupertino-based tech giant was recently in the news related to efforts in forming ...,https://www.gizmochina.com/2021/09/02/apple-car-self-driving-accidents/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Tesla Makes a Leap from Autonomous Vehicles to Robots ...,All About Circuits,2 days ago,2021-09-02 21:13:49.847914,"Tesla Makes a Leap from Autonomous Vehicles to Robots with “Tesla Bot” Reveal · Not a stranger to taking on a challenge, Elon Musk reveals ""Tesla Bot"" at 2021's ...",https://www.allaboutcircuits.com/news/tesla-makes-a-leap-from-autonomous-vehicles-to-robots-with-tesla-bot-reveal/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
"Driving will be outlawed for humans by 2050, says IDTechEx",Robotics & Automation News,3 days ago,2021-09-01 21:13:49.849824,"Autonomous cars will match or exceed human safety by 2024, after which they will grow rapidly at aan annual rate of 30 percent, according to IDTechEx's new ...",https://roboticsandautomationnews.com/2021/09/01/driving-will-be-outlawed-for-humans-by-2050-says-idtechex/46065/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Two Apple Self-Driving Cars Involved in Rear-End Collisions ...,MacRumors,3 days ago,2021-09-01 21:13:49.851879,"The work on autonomous driving is part of Apple's longtime car project, and rumors suggest Apple is planning to release a vehicle in the mid to late 2020s.",https://www.macrumors.com/2021/09/01/apple-self-driving-cars-minor-collisions/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Survey Reveals Tesla's Full Self-Driving Take Rate Is Declining,InsideEVs,3 days ago,2021-09-01 21:13:49.854040,"A new survey, conducted by Troy Teslike, among over 17,000 Tesla car owners, ... that is promised to offer a fully autonomous driving experience (at some ...",https://insideevs.com/news/530307/survey-tesla-fsd-take-rate/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
"Self-Driving Car Industry, Promising Safety, Pushes Back on ...",Streetsblog NYC,3 days ago,2021-09-01 21:13:49.855943,"“Will driverless cars be safer? Looking at the numbers of crashes today, how could they not be? Autonomous vehicle technology is the key to meeting Mayor de ...",https://nyc.streetsblog.org/2021/09/01/self-driving-car-industry-promising-safety-pushes-back-on-dot-plan-to-regulate-testing/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Nationwide buys stake in Israeli company that tests automated ...,The Columbus Dispatch,3 days ago,2021-09-01 21:13:50.254088,"The Columbus insurance and financial services company has invested in Foretellix, a company that tests, verifies and validates automated driving systems and ...",https://www.dispatch.com/story/business/2021/09/01/nationwide-takes-stake-israeli-tests-automated-driving-systems/5681232001/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Microscale Concave Interfaces Could Help Autonomous ...,Unite.AI,3 days ago,2021-09-01 21:13:50.256088,"Qiaoqiang Gan is an engineering researcher at the University of Buffalo. According to Gan, these effects could be used in the future to aid autonomous vehicles ...",https://www.unite.ai/microscale-concave-interfaces-could-help-autonomous-vehicles/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Is a self-driving car smarter than a seven-month-old?,The Economist,3 days ago,2021-09-01 21:13:50.257970,"It is also something that self-driving cars do not have. And that is a problem. Autonomous vehicles are getting better, but they still don't understand the ...",https://www.economist.com/science-and-technology/is-it-smarter-than-a-seven-month-old/21804141,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Hyundai Ioniq 5 to be used for Motional autonomous ride ...,Motor Authority,3 days ago,2021-09-01 21:13:50.259821,"Operations will be overseen by Motional, the autonomous-driving joint venture launched by Hyundai and automotive supplier Aptiv last year. The new corporate ...",https://www.motorauthority.com/news/1133431_hyundai-ioniq-5-to-be-used-for-motional-autonomous-ride-hailing-in-2023,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Lidar Maker Branches Beyond Self-Driving Cars in Race to ...,Barron's,3 days ago,2021-09-01 21:13:50.261691,"Lidar, or laser-based radar, is a key enabling technology for autonomous vehicles. An effective, low-cost system is the car industry's holy grail as it ...",https://www.barrons.com/articles/lidar-maker-aeva-technologies-nikon-51630453396,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Manitoba seeks the public's input for testing self-driving cars,Driving.ca,3 days ago,2021-09-01 21:13:50.263558,"Having authorized testing of self-driving vehicles on its roads, Manitoba is now asking the public for its input as it lays the groundwork for the program.",https://driving.ca/auto-news/local-content/manitoba-seeks-the-publics-input-for-testing-self-driving-cars,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
How to simulate automated vehicle ECUs in the lab with ...,Fierce Electronics,3 days ago,2021-09-01 21:13:50.265431,"Autonomous vehicle testing can be done in simulations with artificial test data, reducing costs and increasing the parameters to be tested. (Getty Images).",https://www.fierceelectronics.com/electronics/how-to-simulate-automated-vehicle-ecus-lab-artificial-test-data,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Toyota's self-driving shuttles return to the Paralympics ...,Engadget,3 days ago,2021-09-01 21:13:50.267608,Toyota's self-driving shuttles return to the Paralympics following crash ... that both the autonomous vehicle and the circumstances around it were to blame.,https://www.engadget.com/toyota-resumes-self-driving-e-palette-use-paralympics-132634264.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Will self-driving cars cause driving to be illegal? | Electronics360,,3 days ago,2021-09-01 21:13:50.269397,"While fully autonomous vehicles are years away from reality, the promise of the technology exceeding the safety of human drivers is leading some to question ...",https://electronics360.globalspec.com/article/17134/will-self-driving-cars-cause-driving-to-be-illegal,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Volvo invests in Israeli developer of testing platform for ...,The Times of Israel,3 days ago,2021-09-01 21:13:50.271323,The question is what do you do when an autonomous driving system is directing the car? You have training systems for this and you need to make sure the ...,https://www.timesofisrael.com/volvo-invests-in-israeli-developer-of-testing-platform-for-autonomous-vehicles/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Hyundai Ioniq 5 electric robotaxi revealed with Motional ...,Green Car Reports,3 days ago,2021-09-01 21:13:50.517442,"The Hyundai Ioniq 5 will be used as an autonomous ""robotaxi"" beginning in ... Note that these cars will be considered Level 4 on the SAE autonomy scale, ...",https://www.greencarreports.com/news/1133433_hyundai-ioniq-5-electric-robotaxi-revealed-with-motional-autonomous-driving-venture,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
"Automotive Infrared Night Vision System Research Report, 2021",Yahoo Finance,3 days ago,2021-09-01 21:13:50.519617,"The system is applicable to autonomous vehicles. On the first day of the Auto Shanghai 2021, Didi Autonomous Driving and Volvo jointly launched “DiDi Gemini”, a ...",https://finance.yahoo.com/news/automotive-infrared-night-vision-system-101100858.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Rainbow road sign film would be easier for autonomous ...,New Atlas,3 days ago,2021-09-01 21:13:50.521577,"Autonomous vehicles need to operate in a complex environment, and recognizing traffic signs is an important part of that. A new microstructured material ...",https://newatlas.com/materials/rainbow-road-signs-autonomous-vehicles/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Here's When We'll See Driverless Cars With Level 5 Autonomy,HotCars,3 days ago,2021-09-01 21:13:50.523547,"Autonomous Driving Has Made Some Progress. Driverless Car Via: Steve Jurvetson, Flickr - https://creativecommons.org/licenses/by- ...",https://www.hotcars.com/level-5-autonony-driverless-cars-when/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Toyota restarts driverless vehicles after accident – FBC News,FBC News,3 days ago,2021-09-01 21:13:50.525757,Toyota is resuming operations of its autonomous vehicles at the Paralympic Games village in Tokyo following an accident. Services of the e-Palette pods were ...,https://www.fbcnews.com.fj/business/toyota-restarts-driverless-vehicles-after-accident/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Tesla and the Metaverse - WSJ,The Wall Street Journal,3 days ago,2021-09-01 21:13:50.527767,"What Tesla dubs its “Full Self Driving Capability,” and charges up to $10,000 for, ... Uber and Lyft have sold off their autonomous vehicle experiments.",https://www.wsj.com/articles/tesla-metaverse-self-driving-cars-vr-virtual-reality-nvidia-oculus-facebook-11630437335,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
This Rainbow-Making Tech Could Help Autonomous Vehicles ...,Eurasia Review,3 days ago,2021-09-01 21:13:50.529731,This Rainbow-Making Tech Could Help Autonomous Vehicles Read Signs ... A new study explains the science behind microscale concave interfaces (MCI) — structures ...,https://www.eurasiareview.com/01092021-this-rainbow-making-tech-could-help-autonomous-vehicles-read-signs/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Industrial Autonomous Vehicle Provider Cyngn and Arilou ...,PR Newswire,3 days ago,2021-09-01 21:13:50.531829,"31, 2021 /PRNewswire/ -- Cyngn, the industrial autonomous vehicle technology developer, today announced a partnership with Arilou Automotive Cybersecurity, ...",https://www.prnewswire.com/news-releases/industrial-autonomous-vehicle-provider-cyngn-and-arilou-automotive-cybersecurity-announce-partnership-301366675.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Tokyo 2020: Toyota restarts driverless vehicles after accident,BBC,4 days ago,2021-08-31 21:13:50.533782,Toyota is resuming operations of its autonomous vehicles at the Paralympic Games village in Tokyo following an accident. Services of the e-Palette pods were ...,https://www.bbc.com/news/business-58390290,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Building A CASE For Connected And Autonomous Vehicles ...,Forbes,1 week ago,2021-08-28 21:13:50.535994,"With 5G and connected, autonomous cars, everything from industry supply chains and vehicle ownership to the daily commute and in-vehicle experiences are ...",https://www.forbes.com/sites/tmobile/2021/08/27/building-a-case-for-connected-and-autonomous-vehicles-with-5g-connectivity/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Waymo's plan to make autonomous car sensors cheaper gets ...,SlashGear,1 week ago,2021-08-28 21:13:50.938510,"Waymo is pulling the plug on its ambitions to be a LIDAR supplier, with the autonomous vehicle company set to be the only customer for its homegrown sensor ...",https://www.slashgear.com/waymos-plan-to-make-autonomous-car-sensors-cheaper-gets-axed-27688690/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Autonomous vehicles can deliver pizzas in TX. Will they ...,Nevada Current,1 week ago,2021-08-28 21:13:50.941313,"Nuro specializes in designing fully electric, fully autonomous vehicles made for delivering goods in low-speed urban areas. (Photo courtesy of Nuro).",https://www.nevadacurrent.com/2021/08/27/autonomous-vehicles-can-deliver-pizzas-in-tx-will-they-deliver-jobs-to-nv/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Autonomous vehicles ranked among top 10 innovations ...,Robotics & Automation News,1 week ago,2021-08-28 21:13:50.943638,Autonomous vehicle startups are steadily evolving to fulfil the software and hardware value chain in Society of Automotive Engineers (SAE) Level-02 and above ...,https://roboticsandautomationnews.com/2021/08/27/autonomous-vehicles-ranked-among-top-10-innovation-led-technologies/45906/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Autonomous Car Market Gaining Traction,IDTechEx,1 week ago,2021-08-28 21:13:50.945695,There has been lots of activity in the autonomous vehicle sector over the past ... 3 private autonomous vehicles will be available on the roads in 2022.,https://www.idtechex.com/en/webinar/autonomous-car-market-gaining-traction/380,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
"Autonomous Vehicles, Where to Now? – IoT World Today",IoT World Today,1 week ago,2021-08-28 21:13:50.947685,"Autonomous Vehicles, Where to Now? Arm's lead for autonomous driving in-silicon designs provides IoTWT with the scoop on where he thinks the division is headed.",https://www.iotworldtoday.com/2021/08/26/designcon-2021-autonomous-vehicles-where-to-now/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
"FDOT Secretary says electric, autonomous vehicles will ...",Florida Politics,1 week ago,2021-08-28 21:13:50.949624,Florida Department of Transportation (FDOT) Secretary Kevin Thibault says growth in autonomous and electrical vehicle technology will impact not only ...,https://floridapolitics.com/archives/453290-fdot-secretary-changes-agencys-workforce/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Meet the autonomous driving influencers of TikTok,Mashable,1 week ago,2021-08-28 21:13:50.951578,"Waymo vehicles are the only Level 4 autonomous cars available for public use, so far. The cars can operate without human intervention in most driving ...",https://mashable.com/article/autonomous-vehicle-tiktok-influencers,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Xiaomi acquires autonomous driving firm as it looks to boost ...,CNBC,1 week ago,2021-08-28 21:13:50.953576,"In March, Xiaomi announced plans to launch an electric vehicle business and invest $10 billion over the next 10 years. Xiaomi's electric and autonomous vehicle ...",https://www.cnbc.com/2021/08/26/xiaomi-acquires-autonomous-driving-firm-to-boost-electric-vehicle-goal.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Cruise Looks to Solar Panels to Power Self-Driving Cars,Transport Topics,1 week ago,2021-08-28 21:13:50.955505,"Cruise, the San Francisco autonomous car company backed by General Motors, is launching a new initiative to support renewable energy efforts in California's ...",https://www.ttnews.com/articles/cruise-looks-solar-panels-power-self-driving-cars,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Agritechnica 2022 to showcase off-highway autonomous ...,Industrial Vehicle Technology International,1 week ago,2021-08-28 21:13:50.957704,"Electric steering not only promises increased driving comfort and precision for tractors and self-propelled harvesting machines, but also enables vehicle ...",https://www.ivtinternational.com/news/exhibitions/agritechnica-2022-to-showcase-off-highway-autonomous-driving-potential.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
The first rule of Waymo driverless car club is you don't talk ...,Verdict,1 week ago,2021-08-28 21:13:51.340088,Alphabet-owned self-driving car company Waymo is now offering select people rides in its autonomous taxis around San Francisco.,https://www.verdict.co.uk/waymo-san-francisco-driverless-car/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Is it time for autonomous vehicles to take the wheel?,Insurance Business America,1 week ago,2021-08-28 21:13:51.342190,"However, the rapid evolution of self-driving cars is also causing the insurance industry to think differently about how autonomous vehicles will be insured ...",https://www.insurancebusinessmag.com/us/news/commercial-auto/is-it-time-for-autonomous-vehicles-to-take-the-wheel-303356.aspx,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Self-driving vehicles will have a bigger impact than electric ...,AutoMobilSport.com,1 week ago,2021-08-28 21:13:51.344191,"25.08.2021: Johann Jungwirth, Vice President MaaS at Mobileye explains how we will get back 800 billion wasted hours per year through autonomous vehicle ...","http://www.automobilsport.com/cars-tuning--37,228142,Self-driving-vehicles-will-have-a-bigger-impact-than-electric-vehicles---Johann-Jungwirth-Mobileye,news.htm","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Waymo starts offering autonomous rides in San Francisco,The Verge,1 week ago,2021-08-28 21:13:51.346902,"It's the second city where the company has expanded its nascent autonomous vehicle offering, as the Google sibling has been performing fully driverless rides ...",https://www.theverge.com/2021/8/24/22639226/waymo-san-francisco-rides-self-driving-service,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Humans Emerge as Secret Weapon for Autonomous Vehicle ...,Claims Journal,1 week ago,2021-08-28 21:13:51.349364,"Self-driving startups like Cruise and Pony.ai have begun testing their driverless cars in some parts of California in the past year, with an additional ...",https://www.claimsjournal.com/news/national/2021/08/24/305590.htm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
On The Rancorous Controversy Over Dedicating Freeway ...,Forbes,2 weeks ago,2021-08-21 21:13:51.351412,On The Rancorous Controversy Over Dedicating Freeway Lanes Expressly For Autonomous Vehicles Such As AI Self-Driving Cars. Lance Eliot. Contributor.,https://www.forbes.com/sites/lanceeliot/2021/08/23/on-the-rancorous-controversy-over-dedicating-freeway-lanes-expressly-for-autonomous-vehicles-such-as-ai-self-driving-cars/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Autonomous car insurance drives new opportunities,VentureBeat,2 weeks ago,2021-08-21 21:13:51.353360,"In 2017, Kyle Vogt, the founder of GM-backed autonomous car company Cruise, promised that the startup would begin testing driverless vehicles in New York City ...",https://venturebeat.com/2021/08/23/autonomous-car-insurance-drives-new-opportunities/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Self-Driving Startups Have a Secret Weapon for Driverless ...,Gadgets 360,2 weeks ago,2021-08-21 21:13:51.355440,Cruise and Pony.ai has a safety operator in passenger seats who can “stop the vehicle” in an emergency. · Cruise started operating five driverless vehicles in ...,https://gadgets.ndtv.com/transportation/features/self-driving-car-autonomous-driverless-addition-human-operator-safety-stop-emergency-cruise-pony-ai-waymo-tesla-2516780,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Waymo Is 99% of the way to self-driving cars. The last 1% is ...,Autoblog,2 weeks ago,2021-08-21 21:13:51.357431,"Joel Johnson laughs nervously from the backseat when his self-driving taxi stops in the middle of a busy road in suburban Phoenix. The car, operated by ...",https://www.autoblog.com/2021/08/22/waymo-is-99-of-the-way-to-self-driving-cars-the-last-1-is-the-hardest/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
"Tesla Sells 'Full Self-Driving,' but What Is It Really?",The New York Times,2 weeks ago,2021-08-21 21:13:51.359408,"F.S.D., which can be purchased as an extra on Tesla cars, is a collection of ... For years, Tesla has argued that autonomous vehicles can understand their ...",https://www.nytimes.com/2021/08/20/technology/tesla-full-self-driving-fsd.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Global and China L4 Autonomous Driving Start-ups Report ...,,2 weeks ago,2021-08-21 21:13:51.621470,"Global and China L4 Autonomous Driving Start-ups Report 2021 Featuring 12 International Startups and 13 Chinese Startups. August 20, 2021 05:08 ET | Source: ...",https://www.globenewswire.com/news-release/2021/08/20/2283996/28124/en/Global-and-China-L4-Autonomous-Driving-Start-ups-Report-2021-Featuring-12-International-Startups-and-13-Chinese-Startups.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Waymo's autonomous vehicles have clocked 20 million miles ...,Engadget,2 weeks ago,2021-08-21 21:13:51.623844,"Although other companies that are working on autonomous driving might get more attention, Waymo is still hard at work on the technology.",https://www.engadget.com/waymo-autonomous-vehicles-update-san-francisco-193934150.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Are Autonomous Vehicles Safe for Public Roads? There's a ...,,2 weeks ago,2021-08-21 21:13:51.626092,"Aurora, the Silicon Valley self-driving startup founded by former Tesla, ... tool for evaluating whether and when autonomous trucks and cars are safe to ...",https://www.claimsjournal.com/news/national/2021/08/19/305510.htm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Senators ask FTC to investigate Tesla's 'Full Self-Driving ...,The Verge,2 weeks ago,2021-08-21 21:13:51.628229,Senators ask FTC to investigate Tesla's 'Full Self-Driving' promises ... fact that buying that package does not make the company's cars fully autonomous.,https://www.theverge.com/2021/8/18/22630954/markey-blumenthal-ftc-lina-khan-tesla-full-self-driving-musk,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Waymo is building a hub for its autonomous trucks in Texas,The Verge,2 weeks ago,2021-08-21 21:13:51.630827,"Waymo has a fleet of Peterbilt trucks that have been retrofitted with autonomous driving sensors and software, and it is currently testing them in Arizona, ...",https://www.theverge.com/2021/8/18/22628836/waymo-autonomous-truck-hub-texas-ryder,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
How Google's self-driving car project accidentally spawned its ...,TechCrunch,2 weeks ago,2021-08-21 21:13:51.633701,As Google prepared to spin out its autonomous car tech into the company that ... to take a unique approach to self-driving cars: Road vehicles with all of ...,https://techcrunch.com/2021/08/16/nuro-ec1-origin/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Global Semi-Autonomous Vehicle Market Report 2021: Market ...,PR Newswire,2 weeks ago,2021-08-21 21:13:51.635734,"Semi-autonomous cars also promise drivers the ability to practice safer driving over the forecast period, thus driving higher adoption. The availability of ...",https://www.prnewswire.com/news-releases/global-semi-autonomous-vehicle-market-report-2021-market-demand-is-anticipated-to-reach-60-1-million-units-by-2028--exhibiting-a-cagr-of-20-8-301357177.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Deaths caused by Tesla's Autopilot demonstrate the moral ...,Fortune,2 weeks ago,2021-08-21 21:13:51.637730,"Three summers ago, I was on a train heading to the Algarve region of Portugal for a close friend's wedding when, all of a sudden, the vehicle stopped, ...",https://fortune.com/2021/08/17/moral-hazard-self-driving-cars/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Global Semi-Autonomous Vehicle Market Analysis Report ...,,2 weeks ago,2021-08-21 21:13:51.639790,"Global Semi-Autonomous Vehicle Market Analysis Report 2021-2028: Level of Automation (Level 1, Level 2, Level 3), & Vehicle Type (Passenger Car, Commercial ...",https://www.businesswire.com/news/home/20210817005747/en/Global-Semi-Autonomous-Vehicle-Market-Analysis-Report-2021-2028-Level-of-Automation-Level-1-Level-2-Level-3-Vehicle-Type-Passenger-Car-Commercial-Vehicle---ResearchAndMarkets.com,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Meet the self-driving brains working with Volkswagen and Ford,The Verge,2 weeks ago,2021-08-21 21:13:51.641769,"There are still safety drivers in the cars, but it's another small step toward self driving in the US — which, as Bryan points out, is actually trailing behind ...",https://www.theverge.com/22627847/argo-ai-bryan-salesky-decoder-interview-lyft-self-driving,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
Waymo Is 99% of the Way to Self-Driving Cars. The Last 1% Is ...,Bloomberg.com,2 weeks ago,2021-08-21 21:13:52.016270,"Waymo, by most measures, is still the leader of the world's autonomous vehicle effort. Development of its technology began at Google more than a decade ago, and ...",https://www.bloomberg.com/news/articles/2021-08-17/waymo-s-self-driving-cars-are-99-of-the-way-there-the-last-1-is-the-hardest,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Autonomous vehicles
